OrderID,OrderDate,Product,Category,Quantity,UnitPrice,TotalAmount,Region
6039,2023-05-28,Burger,Food,4,125,500,West
6040,2023-05-29,Sandwich,Food,2,182,364,South
6041,2023-05-29,Sandwich,Food,4,269,1076,West
6042,2023-05-29,Pizza,Food,1,266,266,South
6043,2023-05-29,Fries,Food,4,268,1072,South
6044,2023-05-29,Burger,Food,1,328,328,West
6045,2023-05-29,Pasta,Food,3,196,588,West
6046,2023-05-29,Pasta,Food,3,115,345,West
6047,2023-05-29,Burger,Food,3,234,702,North
6048,2023-05-29,Burger,Food,2,451,902,West
6049,2023-05-29,Sandwich,Food,4,171,684,West
6050,2023-05-29,Pizza,Food,1,205,205,East
6051,2023-05-29,Pepsi,Beverage,4,472,1888,West
6052,2023-05-29,Pepsi,Beverage,1,276,276,West
6053,2023-05-29,Burger,Food,2,232,464,South
6054,2023-05-29,Juice,Beverage,2,368,736,West
6055,2023-05-29,Juice,Beverage,4,260,1040,South
6056,2023-05-29,Pasta,Food,3,378,1134,North
6057,2023-05-29,Sandwich,Food,1,334,334,East
6058,2023-05-29,Pizza,Food,2,341,682,South
6059,2023-05-29,Pizza,Food,1,385,385,South
6060,2023-05-29,Fries,Food,2,243,486,South
6061,2023-05-29,Burger,Food,1,138,138,West
6062,2023-05-29,Sandwich,Food,1,253,253,South
6063,2023-05-29,Sandwich,Food,4,340,1360,West
6064,2023-05-29,Pepsi,Beverage,2,485,970,West
6065,2023-05-29,Fries,Food,1,233,233,South
6066,2023-05-29,Coke,Beverage,2,149,298,West
6067,2023-05-29,Pepsi,Beverage,2,205,410,South
6068,2023-05-29,Juice,Beverage,4,245,980,West
6069,2023-05-29,Sandwich,Food,3,171,513,East
6070,2023-05-29,Juice,Beverage,4,429,1716,East
6071,2023-05-29,Pasta,Food,1,346,346,South
6072,2023-05-29,Sandwich,Food,2,285,570,West
6073,2023-05-29,Pizza,Food,2,249,498,South
6074,2023-05-29,Fries,Food,2,361,722,West
6075,2023-05-29,Juice,Beverage,2,239,478,East
6076,2023-05-29,Pizza,Food,3,497,1491,West
6077,2023-05-29,Sandwich,Food,2,150,300,East
6078,2023-05-29,Juice,Beverage,3,203,609,South
6079,2023-05-29,Pizza,Food,2,188,376,South
6080,2023-05-29,Sandwich,Food,1,312,312,East
6081,2023-05-29,Fries,Food,1,493,493,North
6082,2023-05-29,Burger,Food,1,282,282,North
6083,2023-05-29,Juice,Beverage,3,108,324,South
6084,2023-05-29,Pasta,Food,3,151,453,South
6085,2023-05-29,Coke,Beverage,2,368,736,West
6086,2023-05-30,Sandwich,Food,3,285,855,East
6087,2023-05-30,Coke,Beverage,2,390,780,South
6088,2023-05-30,Pepsi,Beverage,2,230,460,North
6089,2023-05-30,Burger,Food,3,219,657,South
6090,2023-05-30,Fries,Food,3,425,1275,West
6091,2023-05-30,Sandwich,Food,3,291,873,East
6092,2023-05-30,Pizza,Food,1,422,422,East
6093,2023-05-30,Burger,Food,2,202,404,West
6094,2023-05-30,Pepsi,Beverage,1,471,471,North
6095,2023-05-30,Juice,Beverage,4,232,928,South
6096,2023-05-30,Fries,Food,3,238,714,North
6097,2023-05-30,Coke,Beverage,1,193,193,West
6098,2023-05-30,Fries,Food,4,228,912,South
6099,2023-05-30,Pizza,Food,3,191,573,North
6100,2023-05-30,Fries,Food,3,128,384,North
6101,2023-05-30,Juice,Beverage,2,111,222,South
6102,2023-05-30,Coke,Beverage,1,396,396,East
6103,2023-05-30,Pepsi,Beverage,2,392,784,North
6104,2023-05-30,Juice,Beverage,1,307,307,East
6105,2023-05-30,Pasta,Food,4,123,492,South
6106,2023-05-30,Pepsi,Beverage,3,455,1365,East
6107,2023-05-31,Coke,Beverage,3,413,1239,North
6108,2023-05-31,Burger,Food,2,128,256,South
6109,2023-05-31,Juice,Beverage,3,242,726,South
6110,2023-05-31,Coke,Beverage,4,450,1800,South
6111,2023-05-31,Juice,Beverage,2,398,796,North
6112,2023-05-31,Fries,Food,4,429,1716,West
6113,2023-05-31,Coke,Beverage,1,291,291,West
6114,2023-05-31,Coke,Beverage,4,163,652,North
6115,2023-05-31,Pepsi,Beverage,3,357,1071,East
6116,2023-05-31,Sandwich,Food,4,314,1256,East
6117,2023-05-31,Fries,Food,2,265,530,South
6118,2023-05-31,Pasta,Food,3,470,1410,West
6119,2023-05-31,Fries,Food,4,381,1524,West
6120,2023-05-31,Sandwich,Food,1,294,294,West
6121,2023-05-31,Fries,Food,2,433,866,North
6122,2023-05-31,Burger,Food,4,380,1520,South
6123,2023-05-31,Pepsi,Beverage,4,420,1680,North
6124,2023-05-31,Juice,Beverage,1,422,422,East
6125,2023-05-31,Pepsi,Beverage,2,445,890,North
6126,2023-05-31,Burger,Food,2,492,984,East
6127,2023-05-31,Pizza,Food,2,186,372,East
6128,2023-05-31,Coke,Beverage,1,348,348,West
6129,2023-05-31,Pasta,Food,1,382,382,South
6130,2023-05-31,Pepsi,Beverage,2,478,956,West
6131,2023-05-31,Sandwich,Food,2,143,286,North
6132,2023-05-31,Pepsi,Beverage,4,127,508,North
6133,2023-05-31,Pizza,Food,1,116,116,South
6134,2023-05-31,Sandwich,Food,3,478,1434,West
6135,2023-05-31,Sandwich,Food,4,343,1372,South
6136,2023-05-31,Coke,Beverage,3,175,525,South
6137,2023-06-01,Pasta,Food,4,347,1388,West
6138,2023-06-01,Coke,Beverage,2,313,626,South
6139,2023-06-01,Coke,Beverage,3,257,771,West
6140,2023-06-01,Pasta,Food,1,492,492,South
6141,2023-06-01,Sandwich,Food,1,366,366,South
6142,2023-06-01,Fries,Food,1,198,198,West
6143,2023-06-01,Coke,Beverage,3,315,945,East
6144,2023-06-01,Pasta,Food,3,260,780,South
6145,2023-06-01,Fries,Food,3,193,579,South
6146,2023-06-01,Coke,Beverage,2,264,528,West
6147,2023-06-01,Sandwich,Food,3,319,957,West
6148,2023-06-01,Pasta,Food,4,130,520,East
6149,2023-06-01,Fries,Food,3,442,1326,North
6150,2023-06-01,Burger,Food,1,229,229,South
6151,2023-06-01,Pizza,Food,4,204,816,East
6152,2023-06-01,Juice,Beverage,3,326,978,North
6153,2023-06-01,Pizza,Food,2,458,916,West
6154,2023-06-01,Pasta,Food,1,120,120,South
6155,2023-06-01,Coke,Beverage,2,488,976,East
6156,2023-06-01,Burger,Food,4,440,1760,West
6157,2023-06-01,Pasta,Food,1,119,119,North
6158,2023-06-01,Juice,Beverage,3,416,1248,West
6159,2023-06-01,Sandwich,Food,2,247,494,South
6160,2023-06-01,Fries,Food,2,124,248,South
6161,2023-06-01,Pizza,Food,2,220,440,South
6162,2023-06-01,Pasta,Food,4,125,500,East
6163,2023-06-02,Fries,Food,1,422,422,East
6164,2023-06-02,Pepsi,Beverage,1,100,100,East
6165,2023-06-02,Pasta,Food,3,360,1080,North
6166,2023-06-02,Coke,Beverage,1,495,495,East
6167,2023-06-02,Fries,Food,4,412,1648,South
6168,2023-06-02,Fries,Food,3,390,1170,East
6169,2023-06-02,Pepsi,Beverage,4,193,772,South
6170,2023-06-02,Pepsi,Beverage,1,377,377,North
6171,2023-06-02,Burger,Food,3,304,912,North
6172,2023-06-02,Fries,Food,1,274,274,East
6173,2023-06-02,Juice,Beverage,2,486,972,South
6174,2023-06-02,Pepsi,Beverage,4,408,1632,East
6175,2023-06-02,Juice,Beverage,4,168,672,West
6176,2023-06-02,Coke,Beverage,4,203,812,South
6177,2023-06-02,Pepsi,Beverage,2,260,520,East
6178,2023-06-02,Burger,Food,4,315,1260,West
6179,2023-06-02,Pasta,Food,2,311,622,South
6180,2023-06-02,Juice,Beverage,4,115,460,West
6181,2023-06-02,Fries,Food,2,471,942,West
6182,2023-06-02,Juice,Beverage,4,304,1216,North
6183,2023-06-02,Juice,Beverage,1,138,138,North
6184,2023-06-02,Juice,Beverage,1,355,355,East
6185,2023-06-02,Pepsi,Beverage,4,353,1412,West
6186,2023-06-02,Burger,Food,4,467,1868,North
6187,2023-06-02,Fries,Food,3,271,813,East
6188,2023-06-03,Burger,Food,4,483,1932,West
6189,2023-06-03,Pasta,Food,2,176,352,North
6190,2023-06-03,Juice,Beverage,4,114,456,North
6191,2023-06-03,Pasta,Food,4,418,1672,North
6192,2023-06-03,Sandwich,Food,1,313,313,South
6193,2023-06-03,Sandwich,Food,4,268,1072,East
6194,2023-06-03,Coke,Beverage,2,379,758,North
6195,2023-06-03,Pasta,Food,2,404,808,East
6196,2023-06-03,Juice,Beverage,2,362,724,North
6197,2023-06-03,Coke,Beverage,4,189,756,South
6198,2023-06-03,Pepsi,Beverage,1,159,159,North
6199,2023-06-03,Pasta,Food,3,115,345,South
6200,2023-06-03,Juice,Beverage,3,128,384,North
6201,2023-06-03,Pepsi,Beverage,3,344,1032,East
6202,2023-06-03,Fries,Food,2,178,356,West
6203,2023-06-03,Pepsi,Beverage,1,388,388,West
6204,2023-06-03,Pepsi,Beverage,1,376,376,West
6205,2023-06-03,Juice,Beverage,1,378,378,North
6206,2023-06-03,Sandwich,Food,1,285,285,West
6207,2023-06-03,Pepsi,Beverage,2,192,384,West
6208,2023-06-03,Pasta,Food,4,257,1028,West
6209,2023-06-03,Juice,Beverage,3,280,840,West
6210,2023-06-03,Fries,Food,3,176,528,North
6211,2023-06-03,Pizza,Food,2,250,500,East
6212,2023-06-03,Pasta,Food,2,337,674,South
6213,2023-06-03,Pepsi,Beverage,1,330,330,North
6214,2023-06-03,Coke,Beverage,4,117,468,West
6215,2023-06-03,Burger,Food,1,288,288,North
6216,2023-06-04,Burger,Food,1,118,118,West
6217,2023-06-04,Pasta,Food,3,425,1275,North
6218,2023-06-04,Burger,Food,3,219,657,West
6219,2023-06-04,Pepsi,Beverage,1,133,133,West
6220,2023-06-04,Pizza,Food,4,295,1180,North
6221,2023-06-04,Coke,Beverage,2,301,602,West
6222,2023-06-04,Pepsi,Beverage,4,440,1760,North
6223,2023-06-04,Fries,Food,3,446,1338,East
6224,2023-06-04,Coke,Beverage,4,317,1268,South
6225,2023-06-04,Sandwich,Food,1,352,352,West
6226,2023-06-04,Juice,Beverage,2,482,964,North
6227,2023-06-04,Juice,Beverage,1,179,179,North
6228,2023-06-04,Coke,Beverage,3,371,1113,South
6229,2023-06-04,Pepsi,Beverage,3,115,345,West
6230,2023-06-04,Pepsi,Beverage,4,111,444,South
6231,2023-06-04,Fries,Food,3,340,1020,South
6232,2023-06-04,Fries,Food,1,277,277,North
6233,2023-06-04,Juice,Beverage,3,327,981,North
6234,2023-06-04,Pasta,Food,4,372,1488,West
6235,2023-06-04,Juice,Beverage,4,396,1584,North
6236,2023-06-04,Pizza,Food,2,382,764,North
6237,2023-06-04,Pasta,Food,4,252,1008,West
6238,2023-06-04,Pasta,Food,2,236,472,South
6239,2023-06-04,Sandwich,Food,4,416,1664,South
6240,2023-06-04,Fries,Food,2,358,716,North
6241,2023-06-04,Fries,Food,4,202,808,North
6242,2023-06-04,Pepsi,Beverage,1,154,154,East
6243,2023-06-04,Pepsi,Beverage,1,200,200,East
6244,2023-06-04,Coke,Beverage,2,400,800,North
6245,2023-06-04,Juice,Beverage,2,336,672,West
6246,2023-06-04,Pepsi,Beverage,2,220,440,East
6247,2023-06-04,Pizza,Food,2,281,562,South
6248,2023-06-04,Burger,Food,3,401,1203,West
6249,2023-06-04,Pasta,Food,3,221,663,North
6250,2023-06-04,Burger,Food,3,414,1242,East
6251,2023-06-04,Burger,Food,3,384,1152,West
6252,2023-06-04,Sandwich,Food,2,323,646,West
6253,2023-06-04,Fries,Food,1,497,497,South
6254,2023-06-04,Fries,Food,4,355,1420,North
6255,2023-06-04,Fries,Food,2,123,246,North
6256,2023-06-04,Pizza,Food,1,290,290,West
6257,2023-06-05,Coke,Beverage,3,124,372,East
6258,2023-06-05,Burger,Food,3,387,1161,South
6259,2023-06-05,Pizza,Food,4,437,1748,South
6260,2023-06-05,Burger,Food,2,136,272,North
6261,2023-06-05,Sandwich,Food,2,236,472,East
6262,2023-06-05,Pasta,Food,4,326,1304,West
6263,2023-06-05,Fries,Food,4,427,1708,South
6264,2023-06-05,Sandwich,Food,4,281,1124,East
6265,2023-06-05,Pizza,Food,2,185,370,West
6266,2023-06-05,Pizza,Food,3,152,456,North
6267,2023-06-05,Pepsi,Beverage,4,454,1816,South
6268,2023-06-05,Coke,Beverage,3,366,1098,North
6269,2023-06-05,Burger,Food,3,199,597,West
6270,2023-06-05,Pizza,Food,2,186,372,South
6271,2023-06-05,Pepsi,Beverage,3,495,1485,South
6272,2023-06-05,Juice,Beverage,3,200,600,South
6273,2023-06-05,Pasta,Food,1,128,128,North
6274,2023-06-05,Coke,Beverage,2,206,412,South
6275,2023-06-05,Sandwich,Food,2,463,926,East
6276,2023-06-05,Pepsi,Beverage,2,183,366,North
6277,2023-06-05,Burger,Food,3,343,1029,South
6278,2023-06-05,Coke,Beverage,4,313,1252,East
6279,2023-06-05,Fries,Food,2,265,530,South
6280,2023-06-05,Fries,Food,3,158,474,East
6281,2023-06-05,Coke,Beverage,2,470,940,South
6282,2023-06-05,Pasta,Food,3,293,879,North
6283,2023-06-05,Pasta,Food,3,235,705,North
6284,2023-06-05,Pizza,Food,1,238,238,North
6285,2023-06-05,Juice,Beverage,1,373,373,North
6286,2023-06-05,Burger,Food,3,149,447,South
6287,2023-06-05,Coke,Beverage,2,217,434,South
6288,2023-06-05,Pizza,Food,2,492,984,North
6289,2023-06-05,Pepsi,Beverage,3,494,1482,South
6290,2023-06-05,Juice,Beverage,3,463,1389,East
6291,2023-06-05,Pasta,Food,4,422,1688,West
6292,2023-06-05,Pizza,Food,1,177,177,West
6293,2023-06-05,Pasta,Food,4,174,696,West
6294,2023-06-05,Sandwich,Food,3,380,1140,West
6295,2023-06-05,Burger,Food,1,493,493,East
6296,2023-06-05,Sandwich,Food,3,114,342,South
6297,2023-06-05,Pepsi,Beverage,3,147,441,South
6298,2023-06-06,Pizza,Food,1,287,287,West
6299,2023-06-06,Sandwich,Food,4,405,1620,North
6300,2023-06-06,Coke,Beverage,3,240,720,South
6301,2023-06-06,Pizza,Food,1,359,359,North
6302,2023-06-06,Coke,Beverage,4,433,1732,East
6303,2023-06-06,Sandwich,Food,4,108,432,East
6304,2023-06-06,Coke,Beverage,1,470,470,South
6305,2023-06-06,Pepsi,Beverage,3,200,600,North
6306,2023-06-06,Burger,Food,1,245,245,East
6307,2023-06-06,Pepsi,Beverage,1,342,342,North
6308,2023-06-06,Juice,Beverage,1,436,436,North
6309,2023-06-06,Burger,Food,3,194,582,West
6310,2023-06-06,Pizza,Food,2,105,210,North
6311,2023-06-06,Sandwich,Food,2,305,610,North
6312,2023-06-06,Pepsi,Beverage,3,495,1485,South
6313,2023-06-06,Pasta,Food,4,111,444,South
6314,2023-06-06,Juice,Beverage,1,421,421,East
6315,2023-06-06,Coke,Beverage,2,498,996,East
6316,2023-06-06,Pizza,Food,3,436,1308,North
6317,2023-06-06,Pizza,Food,4,234,936,West
6318,2023-06-06,Fries,Food,2,255,510,East
6319,2023-06-06,Sandwich,Food,2,257,514,East
6320,2023-06-06,Fries,Food,1,425,425,North
6321,2023-06-06,Burger,Food,3,443,1329,North
6322,2023-06-06,Juice,Beverage,2,382,764,West
6323,2023-06-06,Fries,Food,2,443,886,East
6324,2023-06-06,Juice,Beverage,1,475,475,South
6325,2023-06-06,Coke,Beverage,4,457,1828,East
6326,2023-06-06,Sandwich,Food,2,267,534,North
6327,2023-06-06,Burger,Food,3,302,906,East
6328,2023-06-06,Coke,Beverage,2,345,690,West
6329,2023-06-06,Sandwich,Food,4,420,1680,South
6330,2023-06-06,Burger,Food,2,143,286,West
6331,2023-06-06,Coke,Beverage,4,412,1648,East
6332,2023-06-06,Juice,Beverage,3,255,765,South
6333,2023-06-06,Burger,Food,4,479,1916,South
6334,2023-06-06,Sandwich,Food,3,261,783,East
6335,2023-06-06,Sandwich,Food,3,333,999,South
6336,2023-06-06,Fries,Food,3,215,645,East
6337,2023-06-06,Burger,Food,1,141,141,South
6338,2023-06-06,Pizza,Food,4,478,1912,West
6339,2023-06-07,Sandwich,Food,2,319,638,East
6340,2023-06-07,Pizza,Food,4,235,940,East
6341,2023-06-07,Coke,Beverage,2,217,434,East
6342,2023-06-07,Pizza,Food,1,408,408,East
6343,2023-06-07,Coke,Beverage,4,487,1948,South
6344,2023-06-07,Coke,Beverage,3,199,597,East
6345,2023-06-07,Juice,Beverage,1,404,404,South
6346,2023-06-07,Juice,Beverage,2,385,770,North
6347,2023-06-07,Coke,Beverage,4,202,808,North
6348,2023-06-07,Juice,Beverage,3,274,822,North
6349,2023-06-07,Coke,Beverage,2,392,784,South
6350,2023-06-07,Fries,Food,2,106,212,North
6351,2023-06-07,Sandwich,Food,3,191,573,South
6352,2023-06-07,Sandwich,Food,3,289,867,West
6353,2023-06-07,Pepsi,Beverage,3,152,456,North
6354,2023-06-07,Fries,Food,2,231,462,North
6355,2023-06-07,Burger,Food,2,463,926,West
6356,2023-06-07,Juice,Beverage,4,106,424,North
6357,2023-06-07,Pasta,Food,2,255,510,South
6358,2023-06-07,Juice,Beverage,1,422,422,West
6359,2023-06-07,Pasta,Food,4,322,1288,East
6360,2023-06-07,Coke,Beverage,3,349,1047,East
6361,2023-06-07,Sandwich,Food,4,182,728,South
6362,2023-06-07,Pizza,Food,4,479,1916,North
6363,2023-06-07,Sandwich,Food,3,459,1377,East
6364,2023-06-07,Burger,Food,3,362,1086,South
6365,2023-06-07,Juice,Beverage,3,288,864,South
6366,2023-06-07,Burger,Food,3,465,1395,West
6367,2023-06-07,Sandwich,Food,2,461,922,West
6368,2023-06-07,Pasta,Food,3,157,471,North
6369,2023-06-07,Coke,Beverage,1,403,403,South
6370,2023-06-07,Burger,Food,3,309,927,North
6371,2023-06-07,Juice,Beverage,1,403,403,North
6372,2023-06-07,Coke,Beverage,1,333,333,South
6373,2023-06-07,Fries,Food,1,471,471,South
6374,2023-06-07,Burger,Food,2,207,414,West
6375,2023-06-07,Juice,Beverage,1,138,138,South
6376,2023-06-08,Pepsi,Beverage,3,435,1305,West
6377,2023-06-08,Juice,Beverage,3,203,609,East
6378,2023-06-08,Burger,Food,2,290,580,South
6379,2023-06-08,Burger,Food,4,246,984,North
6380,2023-06-08,Pizza,Food,3,383,1149,West
6381,2023-06-08,Juice,Beverage,1,222,222,East
6382,2023-06-08,Fries,Food,3,305,915,West
6383,2023-06-08,Pasta,Food,1,339,339,South
6384,2023-06-08,Burger,Food,2,438,876,West
6385,2023-06-08,Pizza,Food,2,121,242,South
6386,2023-06-08,Fries,Food,3,456,1368,West
6387,2023-06-08,Sandwich,Food,1,357,357,West
6388,2023-06-08,Pepsi,Beverage,4,409,1636,East
6389,2023-06-08,Pasta,Food,2,206,412,South
6390,2023-06-08,Pasta,Food,3,320,960,West
6391,2023-06-08,Juice,Beverage,3,321,963,East
6392,2023-06-08,Fries,Food,2,300,600,East
6393,2023-06-08,Pasta,Food,3,357,1071,North
6394,2023-06-08,Pepsi,Beverage,1,324,324,East
6395,2023-06-08,Coke,Beverage,2,325,650,South
6396,2023-06-08,Pepsi,Beverage,4,282,1128,East
6397,2023-06-08,Pizza,Food,4,456,1824,East
6398,2023-06-08,Juice,Beverage,2,452,904,West
6399,2023-06-08,Sandwich,Food,3,105,315,South
6400,2023-06-08,Pepsi,Beverage,4,226,904,South
6401,2023-06-08,Coke,Beverage,4,336,1344,North
6402,2023-06-08,Sandwich,Food,3,254,762,South
6403,2023-06-08,Fries,Food,1,334,334,North
6404,2023-06-08,Fries,Food,4,388,1552,North
6405,2023-06-08,Pasta,Food,2,139,278,West
6406,2023-06-08,Juice,Beverage,4,296,1184,South
6407,2023-06-08,Pizza,Food,1,481,481,North
6408,2023-06-08,Pizza,Food,4,156,624,East
6409,2023-06-08,Juice,Beverage,2,197,394,North
6410,2023-06-08,Coke,Beverage,1,475,475,West
6411,2023-06-08,Sandwich,Food,3,341,1023,South
6412,2023-06-08,Burger,Food,3,409,1227,South
6413,2023-06-08,Juice,Beverage,4,341,1364,East
6414,2023-06-08,Pepsi,Beverage,1,422,422,South
6415,2023-06-08,Burger,Food,4,289,1156,West
6416,2023-06-08,Pasta,Food,3,251,753,West
6417,2023-06-08,Burger,Food,2,401,802,East
6418,2023-06-09,Fries,Food,3,275,825,West
6419,2023-06-09,Pizza,Food,4,394,1576,South
6420,2023-06-09,Pasta,Food,3,262,786,North
6421,2023-06-09,Pepsi,Beverage,1,401,401,South
6422,2023-06-09,Fries,Food,2,235,470,North
6423,2023-06-09,Burger,Food,2,318,636,North
6424,2023-06-09,Burger,Food,4,395,1580,South
6425,2023-06-09,Sandwich,Food,2,451,902,North
6426,2023-06-09,Pasta,Food,3,335,1005,East
6427,2023-06-09,Juice,Beverage,3,372,1116,West
6428,2023-06-09,Juice,Beverage,1,274,274,South
6429,2023-06-09,Pasta,Food,2,407,814,South
6430,2023-06-09,Juice,Beverage,2,320,640,West
6431,2023-06-09,Fries,Food,1,388,388,South
6432,2023-06-09,Pasta,Food,4,212,848,East
6433,2023-06-09,Juice,Beverage,1,304,304,West
6434,2023-06-09,Pizza,Food,1,285,285,South
6435,2023-06-09,Fries,Food,1,296,296,West
6436,2023-06-09,Pepsi,Beverage,2,361,722,East
6437,2023-06-09,Burger,Food,4,214,856,West
6438,2023-06-09,Pizza,Food,1,240,240,West
6439,2023-06-09,Pizza,Food,1,375,375,East
6440,2023-06-09,Fries,Food,1,338,338,South
6441,2023-06-09,Coke,Beverage,2,491,982,South
6442,2023-06-09,Pizza,Food,2,468,936,South
6443,2023-06-09,Juice,Beverage,1,294,294,East
6444,2023-06-09,Sandwich,Food,3,111,333,North
6445,2023-06-09,Coke,Beverage,2,276,552,West
6446,2023-06-09,Fries,Food,1,316,316,West
6447,2023-06-09,Pepsi,Beverage,3,217,651,West
6448,2023-06-09,Pizza,Food,4,138,552,West
6449,2023-06-09,Sandwich,Food,1,317,317,North
6450,2023-06-09,Fries,Food,2,411,822,South
6451,2023-06-09,Juice,Beverage,4,484,1936,East
6452,2023-06-09,Coke,Beverage,4,217,868,North
6453,2023-06-09,Pasta,Food,4,352,1408,East
6454,2023-06-09,Fries,Food,2,367,734,West
6455,2023-06-09,Burger,Food,4,390,1560,East
6456,2023-06-09,Coke,Beverage,1,279,279,West
6457,2023-06-09,Pasta,Food,3,457,1371,North
6458,2023-06-09,Sandwich,Food,3,442,1326,East
6459,2023-06-10,Juice,Beverage,4,179,716,North
6460,2023-06-10,Burger,Food,3,121,363,South
6461,2023-06-10,Pasta,Food,1,430,430,East
6462,2023-06-10,Sandwich,Food,4,324,1296,West
6463,2023-06-10,Coke,Beverage,2,192,384,South
6464,2023-06-10,Juice,Beverage,4,202,808,West
6465,2023-06-10,Pasta,Food,4,106,424,West
6466,2023-06-10,Pasta,Food,4,154,616,North
6467,2023-06-10,Pepsi,Beverage,3,461,1383,South
6468,2023-06-10,Coke,Beverage,2,339,678,North
6469,2023-06-10,Burger,Food,2,331,662,North
6470,2023-06-10,Pizza,Food,1,332,332,North
6471,2023-06-10,Pepsi,Beverage,2,432,864,South
6472,2023-06-10,Burger,Food,3,474,1422,West
6473,2023-06-10,Burger,Food,4,444,1776,North
6474,2023-06-10,Burger,Food,4,244,976,East
6475,2023-06-10,Burger,Food,2,240,480,South
6476,2023-06-10,Pepsi,Beverage,3,192,576,North
6477,2023-06-10,Pizza,Food,2,383,766,North
6478,2023-06-10,Fries,Food,4,242,968,South
6479,2023-06-10,Juice,Beverage,3,331,993,West
6480,2023-06-10,Juice,Beverage,3,132,396,East
6481,2023-06-10,Coke,Beverage,4,269,1076,West
6482,2023-06-11,Fries,Food,1,300,300,West
6483,2023-06-11,Coke,Beverage,3,323,969,South
6484,2023-06-11,Burger,Food,4,369,1476,West
6485,2023-06-11,Pepsi,Beverage,3,252,756,West
6486,2023-06-11,Juice,Beverage,1,184,184,West
6487,2023-06-11,Coke,Beverage,1,130,130,South
6488,2023-06-11,Burger,Food,1,339,339,East
6489,2023-06-11,Pizza,Food,2,462,924,West
6490,2023-06-11,Sandwich,Food,2,488,976,South
6491,2023-06-11,Juice,Beverage,1,255,255,North
6492,2023-06-11,Coke,Beverage,3,444,1332,North
6493,2023-06-11,Juice,Beverage,3,198,594,South
6494,2023-06-11,Burger,Food,3,426,1278,East
6495,2023-06-11,Pizza,Food,2,166,332,East
6496,2023-06-11,Sandwich,Food,2,208,416,East
6497,2023-06-11,Sandwich,Food,3,136,408,North
6498,2023-06-11,Pepsi,Beverage,3,185,555,North
6499,2023-06-11,Fries,Food,2,491,982,West
6500,2023-06-11,Pasta,Food,1,151,151,West
6501,2023-06-11,Juice,Beverage,3,388,1164,South
6502,2023-06-11,Coke,Beverage,2,436,872,West
6503,2023-06-11,Fries,Food,2,303,606,North
6504,2023-06-11,Coke,Beverage,4,337,1348,East
6505,2023-06-11,Pepsi,Beverage,2,254,508,South
6506,2023-06-11,Coke,Beverage,4,235,940,North
6507,2023-06-11,Pepsi,Beverage,3,461,1383,East
6508,2023-06-11,Fries,Food,1,468,468,South
6509,2023-06-11,Coke,Beverage,4,222,888,South
6510,2023-06-11,Sandwich,Food,2,213,426,North
6511,2023-06-11,Juice,Beverage,4,115,460,South
6512,2023-06-11,Fries,Food,1,307,307,North
6513,2023-06-12,Sandwich,Food,4,491,1964,West
6514,2023-06-12,Juice,Beverage,2,137,274,North
6515,2023-06-12,Fries,Food,1,448,448,West
6516,2023-06-12,Pizza,Food,1,199,199,East
6517,2023-06-12,Burger,Food,2,399,798,West
6518,2023-06-12,Sandwich,Food,4,431,1724,North
6519,2023-06-12,Pepsi,Beverage,3,178,534,North
6520,2023-06-12,Juice,Beverage,1,275,275,South
6521,2023-06-12,Pepsi,Beverage,4,195,780,South
6522,2023-06-12,Pepsi,Beverage,1,202,202,West
6523,2023-06-12,Sandwich,Food,2,323,646,North
6524,2023-06-12,Coke,Beverage,2,221,442,East
6525,2023-06-12,Pepsi,Beverage,4,215,860,West
6526,2023-06-12,Coke,Beverage,3,325,975,East
6527,2023-06-12,Fries,Food,2,281,562,North
6528,2023-06-12,Sandwich,Food,1,417,417,North
6529,2023-06-12,Coke,Beverage,1,309,309,West
6530,2023-06-12,Pepsi,Beverage,4,491,1964,West
6531,2023-06-12,Coke,Beverage,1,195,195,North
6532,2023-06-12,Fries,Food,2,445,890,North
6533,2023-06-12,Pepsi,Beverage,4,185,740,East
6534,2023-06-12,Pepsi,Beverage,3,493,1479,South
6535,2023-06-12,Sandwich,Food,4,220,880,South
6536,2023-06-12,Sandwich,Food,4,191,764,North
6537,2023-06-12,Pasta,Food,2,232,464,West
6538,2023-06-12,Burger,Food,3,236,708,North
6539,2023-06-12,Burger,Food,2,286,572,East
6540,2023-06-12,Sandwich,Food,1,145,145,North
6541,2023-06-12,Pizza,Food,2,291,582,North
6542,2023-06-12,Fries,Food,4,478,1912,North
6543,2023-06-12,Coke,Beverage,4,278,1112,South
6544,2023-06-12,Juice,Beverage,2,138,276,East
6545,2023-06-12,Pizza,Food,1,277,277,East
6546,2023-06-12,Sandwich,Food,2,430,860,South
6547,2023-06-12,Coke,Beverage,2,203,406,East
6548,2023-06-12,Pizza,Food,1,386,386,West
6549,2023-06-12,Sandwich,Food,3,153,459,South
6550,2023-06-12,Pepsi,Beverage,4,133,532,West
6551,2023-06-13,Fries,Food,3,477,1431,West
6552,2023-06-13,Pasta,Food,1,417,417,North
6553,2023-06-13,Pepsi,Beverage,3,145,435,South
6554,2023-06-13,Pasta,Food,4,234,936,East
6555,2023-06-13,Fries,Food,2,288,576,East
6556,2023-06-13,Burger,Food,3,311,933,South
6557,2023-06-13,Burger,Food,2,212,424,East
6558,2023-06-13,Pasta,Food,4,227,908,West
6559,2023-06-13,Burger,Food,4,257,1028,East
